business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id_x,stars_y,useful,funny,cool,text_x,date_x,date_y,user_id_y,text_y,date,compliment_count,restaurant_id,cuisine_type,rating,restaurant_name,location
,,,Fort Smith,AR,,35.355781,-94.357819,,,,,,,,,,,,,,,,,,,,,"Fast Food Restaurant, American Restaurant, and Sandwich Place Fort Smith Eastside",0.0,Chick-fil-A,6810 Rogers Ave
,,,New York,NY,,40.750088,-73.988068,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,1313 Broadway
,,,Berlin,MD,,38.347576,-75.17101,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Domino's Pizza,11121 Ocean Gtwy
,,,Nottingham,MD,,39.3896,-76.4912,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Domino's Pizza,8620 Belair Rd
,,,Williston,ND,,48.161544,-103.625753,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Pizza Hut,1810 2nd Ave W
,,,Austin,TX,,30.385807,-97.942756,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,2303 Ranch Road 620 S
,,,Austin,TX,,30.16598,-97.69252,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Subway,6422 Us Highway 183 S
,,,Austin,TX,,30.394463,-97.720675,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,11005 Burnet Rd
,,,Austin,TX,,30.369553,-97.801748,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,6507 Jester Blvd
,,,Austin,TX,,30.375423,-97.67237,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,900 E Braker Ln
,,,Austin,TX,,30.335478,-97.717706,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Subway,6929 Airport Blvd
,,,Brooklyn,NY,,40.692164,-73.987297,,,,,,,,,,,,,,,,,,,,,Sandwich Place and Fast Food Restaurant Downtown Brooklyn,0.0,Subway,391 Jay St
,,,Phoenix,AZ,,33.683219,-112.106182,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,2141 W Deer Valley Rd
,,,Phoenix,AZ,,33.640585,-112.097743,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,1802 W Bell Rd
,,,Phoenix,AZ,,33.466088,-112.077589,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,132 W Mcdowell Rd
,,,Phoenix,AZ,,33.597994,-112.012699,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,12223 N 32nd St
,,,Phoenix,AZ,,33.597994,-112.012699,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,12223 N 32nd St
,,,Phoenix,AZ,,33.610915,-112.134409,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,3512 W Thunderbird Rd
,,,Phoenix,AZ,,33.493761,-112.273443,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,9920 W Indian School Rd
,,,Lake Worth,FL,,26.587536,-80.114351,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wendy's,6049 S Military Trl
,,,Lake Worth,FL,,26.620587,-80.11285,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wendy's,3854 S Military Trl
,,,Deerfield Beach,FL,,26.31856,-80.108635,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Burger Joint,0.0,Wendy's,355 W Hillsboro Blvd
,,,Brookings,SD,,44.30916,-96.798538,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,403 Main Ave
,,,Waxahachie,TX,,32.423705,-96.852217,,,,,,,,,,,,,,,,,,,,,"Fast Food Restaurant, American Restaurant, and Sandwich Place",0.0,Chick-fil-A,996 W Highway 287 Byp
,,,Weatherford,TX,,32.72334,-97.785822,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Chick-fil-A,2525 S Main St
,,,Waco,TX,,31.526307,-97.163584,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Chick-fil-A,4310 Franklin Ave
,,,Mineral Wells,TX,,32.809159,-98.096445,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,2008 E Hubbard St
,,,Hacienda Heights,CA,,34.009356,-117.96429,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,1159 S Hacienda Blvd
,,,Swartz Creek,MI,,42.963543,-83.812917,,,,,,,,,,,,,,,,,,,,,Sandwich Place and Fast Food Restaurant,0.0,Subway,7070 Miller Rd
,,,Los Angeles,CA,,33.93055,-118.282367,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,11400 S Figueroa St
,,,Los Angeles,CA,,34.048937,-118.440262,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,10967 Santa Monica Blvd
,,,Gardena,CA,,33.872876,-118.291966,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,1099 W Artesia Blvd
,,,Hayward,CA,,37.631343,-122.07536,,,,,,,,,,,,,,,,,,,,,Fast food restaurants,0.0,Jack in the Box,1075 W Tennyson Rd
,,,San Jose,CA,,37.309053,-121.90051,,,,,,,,,,,,,,,,,,,,,Burger Joint and Fast Food Restaurant,0.0,Jack in the Box,1075 Willow St
,,,Sacramento,CA,,38.686438,-121.341699,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,McDonald's,5301 Elkhorn Blvd
,,,Sacramento,CA,,38.686438,-121.341699,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,McDonald's,5301 Elkhorn Blvd
,,,Bell Gardens,CA,,33.979352,-118.202501,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,McDonald's,3526 Gage Ave
,,,Yakima,WA,,46.614367,-120.511911,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,1002 N 1st St
,,,Tecumseh,OK,,35.260737,-96.936782,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,101 E Walnut St
,,,Guilford,CT,,41.288479,-72.679774,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,934 Boston Post Rd
,,,Richland,MI,,42.379174,-85.45527,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,8205 N 32nd St
,,,Bay City,MI,,43.59821,-83.887751,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,817 Washington Ave
,,,Union City,MI,,42.084247,-85.122707,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,8160 M 60
,,,Wyoming,MI,,42.88417,-85.684921,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,808 44th St SW
,,,Reading,PA,,40.296603,-75.841676,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Dairy Queen,5710 Perkiomen Ave
,,,Willow Grove,PA,,40.148364,-75.115349,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Dairy Queen,410 York Rd
,,,Logan,OH,,39.542361,-82.437136,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Arby's,12815 State Route 664
,,,Lancaster,OH,,39.731309,-82.613469,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Arby's,1580 Memorial Dr
,,,Racine,WI,,42.731412,-87.820169,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,3433 Spring St
,,,Racine,WI,,42.755996,-87.799626,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,3016 Douglas Ave
,,,Portage,WI,,43.487219,-89.498739,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,N5800 Kinney Rd
,,,Platteville,WI,,42.732829,-90.475375,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,55 S Water St
,,,Oconto Falls,WI,,44.878019,-88.136212,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,221 N Chestnut Ave
,,,New Holstein,WI,,43.954549,-88.105054,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Subway,2305 Calumet Dr
,,,Charlestown,MA,,42.374803,-71.066037,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Dunkin' Donuts,11 Austin St
,,,Fayetteville,AR,,36.0771,-94.1755,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Domino's Pizza,1065 N Garland Ave
,,,Elkton,MD,,39.598042,-75.817131,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Pizza Hut,350 E Pulaski Hwy
,,,Nogales,AZ,,31.362975,-110.930889,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wendy's,120 W White Park Dr
,,,Bakersfield,CA,,35.368172,-119.04409,,,,,,,,,,,,,,,,,,,,,Taco Place and Fast Food Restaurant,0.0,Del Taco,3624 California Ave
,,,Apple Valley,CA,,34.473445,-117.241831,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Del Taco,12207 Apple Valley Rd
,,,Anaheim,CA,,33.837381,-117.871417,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Del Taco,2801 E Lincoln Ave
,,,La Crescenta,CA,,34.228778,-118.24818,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wienerschnitzel,3140 Foothill Blvd
,,,La Crescenta,CA,,34.228778,-118.24818,,,,,,,,,,,,,,,,,,,,,Hot Dog Joint and Fast Food Restaurant,0.0,Wienerschnitzel,3140 Foothill Blvd
,,,Irvine,CA,,33.689341,-117.77162,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Wienerschnitzel,14705 Jeffrey Rd
,,,Huntington Beach,CA,,33.715363,-118.024694,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wienerschnitzel,5966 Warner Ave
,,,Menlo Park,CA,,37.479639,-122.151303,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Togo's,885 Hamilton Ave
,,,Rochester,NY,,43.174676,-77.630208,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Popeyes Louisiana Kitchen,541 Lake Ave
,,,Pearland,TX,,29.5437,-95.2234,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Arby's,1321 Broadway St
,,,Philadelphia,PA,,39.953602,-75.173279,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Au Bon Pain,2005 Market St
,,,High Point,NC,,36.03533,-79.964893,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Panera Bread,2400 Penny Road
,,,Greensboro,NC,,36.102797,-79.819705,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Panera Bread,2645 Lawndale Drive
,,,Cicero,NY,,43.150471,-76.123544,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Panera Bread,5663 East Circle Drive
,,,Manchester,NH,,42.961559,-71.441431,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Panera Bread,52 March Avenue
,,,San Antonio,TX,,29.35567,-98.542715,,,,,,,,,,,,,,,,,,,,,Coffee & Tea / Breakfast / Fast Food,0.0,Starbucks Coffee,2810 SW Military Dr
,,,Providence,RI,,41.834918,-71.426043,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Pizza Hut,580 Chalkstone Ave
,,,Fairless Hills,PA,,40.173145,-74.853228,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Pizza Hut,401 S Oxford Valley Rd
,,,Dallas,TX,,32.779062,-96.859145,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Pizza Hut,2261 Singleton Blvd
,,,Houston,TX,,29.869301,-95.327175,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Pizza Hut,4062 Little York Rd
,,,Temple City,CA,,34.092472,-118.038326,,,,,,,,,,,,,,,,,,,,,"Burger Joint, Fast Food Restaurant, and American Restaurant",0.0,In-N-Out Burger,10601 Lower Azusa Rd
,,,Vista,CA,,33.184468,-117.285087,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,In-N-Out Burger,2010 Hacienda Dr
,,,Westminster,CA,,33.758714,-118.019504,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,In-N-Out Burger,6292 Westminster Blvd
,,,Union City,CA,,37.59927,-122.065593,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,In-N-Out Burger,32060 Union Landing Blvd
,,,Tracy,CA,,37.761438,-121.434505,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,In-N-Out Burger,575 W Clover Rd
,,,San Diego,CA,,32.752136,-117.205504,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,In-N-Out Burger,3102 Sports Arena Blvd
,,,Rohnert Park,CA,,38.361249,-122.713603,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,In-N-Out Burger,5145 Redwood Dr
,,,Roseville,CA,,38.789657,-121.283195,,,,,,,,,,,,,,,,,,,,,"Burger Joint, Fast Food Restaurant, and American Restaurant",0.0,In-N-Out Burger,10309 Fairway Dr
,,,Pico Rivera,CA,,34.000845,-118.082861,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,In-N-Out Burger,9070 Whittier Blvd
,,,Chicago,IL,,41.996359,-87.748277,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,East of Edens,6350 N Cicero Ave
,,,Denver,CO,,39.678506,-104.967815,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Chipotle,1644 E Evans Ave
,,,South Burlington,VT,,44.442096,-73.210441,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,981 Shelburne Rd
,,,South Burlington,VT,,44.442096,-73.210441,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,981 Shelburne Rd
,,,Saint Albans,VT,,44.825614,-73.080661,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,7 Swanton Rd
,,,Aberdeen,WA,,46.976169,-123.811008,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,620 E Heron St
,,,Winchester,VA,,39.215116,-78.143619,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,1513 Martinsburg Pike
,,,Waynesboro,VA,,38.07313,-78.900855,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,1535 W Broad St
,,,Virginia Beach,VA,,36.858948,-75.983293,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,524 Laskin Rd
,,,Vinton,VA,,37.273364,-79.890765,,,,,,,,,,,,,,,,,,,,,"American Restaurant, Fast Food Restaurant, and Event Space",0.0,Burger King,716 Hardy Rd
,,,Salem,VA,,37.290968,-80.071492,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,815 W Main St
,,,South Boston,VA,,36.73692,-78.919045,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,4010 Halifax Rd
,,,Rocky Mount,VA,,37.007027,-79.876734,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,800 Tanyard Rd
,,,Roanoke,VA,,37.290059,-79.988863,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,3216 Melrose Ave NW
,,,Henrico,VA,,37.632945,-77.508409,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,8801 Staples Mill Rd
,,,Richmond,VA,,37.566913,-77.443819,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,2601 Chamberlayne Ave
,,,Henrico,VA,,37.594346,-77.566351,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,1013 N Parham Rd
,,,Henrico,VA,,37.597973,-77.620605,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,11274 Patterson Ave
,,,Radford,VA,,37.142765,-80.579745,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Burger King,7438 Lee Hwy
,,,Kent,WA,,47.358109,-122.106353,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Burger King,17440 SE 272nd St
,,,San Diego,CA,,32.916333,-117.118271,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Panera Bread,10751 Westview Parkway
,,,Miami,FL,,25.765662,-80.22083,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Subway,1575 SW 8th St
,,,Fremont,CA,,37.490953,-121.928294,,,,,,,,,,,,,,,,,,,,,fast food restaurant,0.0,Jack in the Box,46651 Mission Blvd
,,,Los Angeles,CA,,34.068021,-118.361672,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,465 S Fairfax Ave
,,,Los Angeles,CA,,34.00364,-118.256775,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Jack in the Box,4407 S Central Ave
,,,Monterey,CA,,36.582655,-121.828622,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,435 Canyon Del Rey Blvd
,,,Irvine,CA,,33.648331,-117.838099,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Jack in the Box,4289 Campus Dr
,,,Irvine,CA,,33.648331,-117.838099,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,4289 Campus Dr
,,,Pleasanton,CA,,37.677065,-121.874713,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Jack in the Box,4295 Valley Ave
,,,San Jose,CA,,37.251531,-121.829422,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Jack in the Box,425 Blossom Hill Rd
,,,Lancaster,PA,,40.061854,-76.305615,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Grand China Chinese Restaurant,1509 Oregon Pike
,,,Orlando,FL,,28.450559,-81.35708,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Waffle House,1736 Mccoy Rd
,,,Saint George,SC,,33.270355,-80.56707,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Burger Joint,0.0,Dairy Queen,9587 Charleston Hwy
,,,Richmond,VA,,37.634917,-77.456813,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Dairy Queen,807 E Parham Rd
,,,Richmond,VA,,37.634917,-77.456813,,,,,,,,,,,,,,,,,,,,,Ice Cream Shop and Fast Food Restaurant,0.0,Dairy Queen,807 E Parham Rd
,,,Manitowoc,WI,,44.110821,-87.640051,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Dairy Queen,808 Memorial Dr
,,,Sauk City,WI,,43.271257,-89.731119,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Dairy Queen,739 Phillips Blvd
,,,Ridgeway,VA,,36.599513,-79.862318,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Dairy Queen,6690 Greensboro Rd
,,,McMinnville,TN,,35.694223,-85.778753,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Dairy Queen,708 Smithville Hwy
,,,Newport Beach,CA,,33.663653,-117.857658,,,,,,,,,,,,,,,,,,,,,Hot Dog Joint and Fast Food Restaurant,0.0,Wienerschnitzel,4501 Jamboree Rd
,,,Modesto,CA,,37.686467,-120.994252,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wienerschnitzel,3342 Mchenry Ave
,,,Long Beach,CA,,33.874466,-118.157505,,,,,,,,,,,,,,,,,,,,,Hot Dog Joint and Fast Food Restaurant,0.0,Wienerschnitzel,3012 E Artesia Blvd
,,,Long Beach,CA,,33.874466,-118.157505,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Wienerschnitzel,3012 E Artesia Blvd
,,,Long Beach,CA,,33.846456,-118.168514,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Wienerschnitzel,4901 Cherry Ave
,,,Livermore,CA,,37.680461,-121.766399,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Wienerschnitzel,323 S Livermore Ave
,,,Spring,TX,,30.039622,-95.487995,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Pizza Hut,18539 Kuykendahl Rd
,,,Cle Elum,WA,,47.194198,-120.95327,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Del Mar,801 W Davis St
,,,Spokane,WA,,47.739033,-117.484587,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Del Mar,8801 N Indian Trail Rd
,,,Glendora,CA,,34.115271,-117.82956,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Wendy's,1325 S Lone Hill Ave
,,,Fullerton,CA,,33.91005,-117.881367,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wendy's,2810 Imperial Hwy
,,,Fontana,CA,,34.148463,-117.474549,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Wendy's,15110 Summit Ave
,,,Moncks Corner,SC,,33.189082,-79.998718,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and American Restaurant,0.0,Sonic Drive-In,105 S Highway 52
,,,Mount Pleasant,SC,,32.858358,-79.796502,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Sonic Drive-In,2868 N Highway 17
,,,Lugoff,SC,,34.230539,-80.671944,,,,,,,,,,,,,,,,,,,,,American Restaurant and Fast Food Restaurant,0.0,Sonic Drive-In,804 Highway 1 S
,,,Sumter,SC,,33.903675,-80.382367,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Sonic Drive-In,2022 Mccrays Mill Rd
,,,Sumter,SC,,33.903675,-80.382367,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and American Restaurant,0.0,Sonic Drive-In,2022 Mccrays Mill Rd
,,,Worcester,MA,,42.21131,-71.796622,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Papa Gino's,545 SW Cutoff
,,,West Bend,WI,,43.40367,-88.181151,,,,,,,,,,,,,,,,,,,,,"Taco Place, Mexican Restaurant, and Fast Food Restaurant",0.0,Taco Bell,1307 S Main St
,,,Waukesha,WI,,42.988297,-88.235058,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Mexican Restaurant,0.0,Taco Bell,405 W Sunset Dr
,,,Sun Prairie,WI,,43.175383,-89.248273,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,2005 Mccoy Rd
,,,Sun Prairie,WI,,43.175383,-89.248273,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,2005 Mccoy Rd
,,,Sun Prairie,WI,,43.175383,-89.248273,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Mexican Restaurant,0.0,Taco Bell,2005 Mccoy Rd
,,,Chandler,AZ,,33.335453,-111.859934,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Taco Bell,2030 N Alma School Rd
,,,White Hall,AR,,34.259993,-92.1008,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,8011 Sheridan Rd
,,,Sherwood,AR,,34.820266,-92.232909,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,7201 Highway 107
,,,Springdale,AR,,36.182436,-94.138658,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,406 S Thompson St
,,,Monticello,AR,,33.622512,-91.802495,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,435 Highway 425 N
,,,Palm Bay,FL,,28.029579,-80.621111,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,4855 Babcock St NE
,,,West Palm Beach,FL,,26.808082,-80.094745,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,3800 Northlake Blvd
,,,Orlando,FL,,28.60745,-81.424974,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Taco Bell,5400 N Orange Blossom Trl
,,,Orlando,FL,,28.553776,-81.332724,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,Taco Bell,4225 E Colonial Dr
,,,Orlando,FL,,28.389005,-81.403977,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,12151 S Orange Blossom Trl
,,,Miami,FL,,25.74767,-80.335582,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,8699 Coral Way
,,,Miami,FL,,25.670462,-80.440264,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,15201 SW 104th St
,,,Marianna,FL,,30.767907,-85.204358,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Taco Bell,4689 Highway 90
,,,Pompano Beach,FL,,26.258699,-80.201426,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,2466 N State Road 7
,,,Miami,FL,,25.785753,-80.336772,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,1350 NW 87th Ave
,,,Lake Worth,FL,,26.627255,-80.088649,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,Taco Bell,3330 S Congress Ave
,,,Lake Worth,FL,,26.627255,-80.088649,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,3330 S Congress Ave
,,,Lake Worth,FL,,26.572105,-80.144299,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Mexican Restaurant,0.0,Taco Bell,6380 Hypoluxo Rd
,,,Jacksonville,FL,,30.248688,-81.767454,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Mexican Restaurant,0.0,Taco Bell,7331 103rd St
,,,Jensen Beach,FL,,27.241265,-80.270973,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant and Mexican Restaurant,0.0,Taco Bell,2958 NW Federal Hwy
,,,Jacksonville,FL,,30.179783,-81.554069,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,10400 Philips Hwy
,,,Jacksonville,FL,,30.171602,-81.603326,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,Taco Bell,11270 Old Saint Augustine Rd
,,,Huntington,WV,,38.408625,-82.428301,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,McDonald's,1445 Hal Greer Blvd
,,,Buckhannon,WV,,38.985879,-80.22557,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,McDonald's,111 S Kanawha St
,,,Morgantown,WV,,39.658259,-80.002164,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,McDonald's,11 Chaplin Rd
,,,Powell,WY,,44.752821,-108.753097,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,McDonald's,111 N Evarts St
,,,Elkview,WV,,38.444792,-81.471072,,,,,,,,,,,,,,,,,,,,,Fast Food,0.0,McDonald's,105 Crossings Mall
,,,Milton,WV,,38.434434,-82.133633,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurant,0.0,McDonald's,1067 E Main St
,,,Bridgeport,WV,,39.281608,-80.270443,,,,,,,,,,,,,,,,,,,,,Fast Food Restaurants,0.0,McDonald's,1021 W Main St
